NumberofFloors,NumberofBuildings,BuildingAge,PropertyGFATotal,PropertyGFATotal-binned,Neighborhood,renamed_PropertyType,Electricity_ratio,NaturalGas,SteamUse,SiteEnergyUse(kBtu),TotalGHGEmissions,ENERGYSTARScore
1.0,1.0,98.0,24825.0,Small,DOWNTOWN,Retail Store,60.18346,True,False,439521.0938,11.14,
2.0,1.0,67.0,39265.0,Small,NORTHEAST,Retail Store,95.61537,True,False,5238803.0,47.12,
2.0,1.0,67.0,54284.0,Medium,NORTHEAST,Retail Store,94.77047,True,False,6778694.0,63.61,18.0
1.0,1.0,67.0,23409.0,Small,NORTHEAST,Retail Store,90.91543,True,False,2545405.0,28.41,67.0
1.0,1.0,26.0,63153.0,Medium,NORTHEAST,Retail Store,92.86722,True,False,4644178.0,47.66,
3.0,1.0,123.0,32960.0,Small,NORTHEAST,Retail Store,100.0,False,False,813641.0,5.67,71.0
2.0,1.0,77.0,25762.0,Small,SOUTHWEST,Retail Store,100.00001,False,False,1906384.875,13.29,100.0
1.0,1.0,109.0,20000.0,Small,GREATER DUWAMISH,Retail Store,100.00006,False,False,557863.6875,3.89,75.0
1.0,1.0,61.0,25159.0,Small,MAGNOLIA / QUEEN ANNE,Retail Store,54.7864,True,False,8905287.0,247.85,38.0
1.0,1.0,70.0,39900.0,Small,GREATER DUWAMISH,Retail Store,33.68764,True,False,145468.7969,5.46,100.0
2.0,1.0,107.0,25920.0,Small,DOWNTOWN,Retail Store,99.99998,False,False,478690.0938,3.34,5.0
2.0,1.0,104.0,25920.0,Small,DOWNTOWN,Retail Store,85.74438,True,False,1011667.5,13.71,93.0
2.0,1.0,112.0,20516.0,Small,LAKE UNION,Retail Store,25.93314,True,False,1021796.625,42.04,98.0
3.0,1.0,117.0,27480.0,Small,LAKE UNION,Retail Store,99.99998,False,False,1215156.25,8.47,88.0
1.0,1.0,25.0,26115.0,Small,NORTHWEST,Retail Store,67.97494,True,False,1689372.625,36.74,43.0
2.0,1.0,103.0,26400.0,Small,DOWNTOWN,Retail Store,77.38575,True,False,983595.875,17.12,36.0
4.0,1.0,123.0,34680.0,Small,DOWNTOWN,Retail Store,66.24136,True,False,1169948.875,26.38,92.0
1.0,1.0,108.0,36504.0,Small,DOWNTOWN,Retail Store,93.69392,True,False,2100982.75,20.76,2.0
2.0,1.0,59.0,45271.0,Small,LAKE UNION,Retail Store,44.90835,True,False,2553763.5,82.72,57.0
3.0,1.0,30.0,25194.0,Small,LAKE UNION,Retail Store,50.56727,True,False,1878742.875,55.95,
1.0,1.0,48.0,33005.0,Small,NORTHEAST,Retail Store,69.15205,True,False,10642754.0,225.67,21.0
2.0,1.0,31.0,38845.0,Small,GREATER DUWAMISH,Retail Store,47.56965,True,False,6917280.0,215.56,82.0
1.0,1.0,70.0,26092.0,Small,GREATER DUWAMISH,Retail Store,65.68713,True,False,7619445.0,173.75,40.0
2.0,1.0,65.0,56193.0,Medium,GREATER DUWAMISH,Retail Store,74.41924,True,False,2497942.75,46.9,
1.0,1.0,57.0,29214.0,Small,BALLARD,Retail Store,66.7001,True,False,9336239.0,208.53,8.0
1.0,1.0,23.0,89103.0,Medium,BALLARD,Retail Store,55.65438,True,False,14029480.0,384.85,34.0
1.0,1.0,27.0,23500.0,Small,BALLARD,Retail Store,89.79896,True,False,1137967.5,13.29,53.0
1.0,1.0,56.0,22420.0,Small,BALLARD,Retail Store,66.04376,True,False,1404253.75,31.79,82.0
1.0,1.0,62.0,25842.0,Small,MAGNOLIA / QUEEN ANNE,Retail Store,54.67041,True,False,8518313.0,237.54,35.0
1.0,1.0,34.0,32810.0,Small,BALLARD,Retail Store,65.22741,True,False,2017967.75,46.44,66.0
1.0,1.0,58.0,24982.0,Small,NORTH,Retail Store,100.0,False,False,335245.0,2.34,99.0
1.0,1.0,57.0,41615.0,Small,NORTH,Retail Store,99.99999,False,False,1900006.25,13.25,69.0
1.0,1.0,58.0,21603.0,Small,GREATER DUWAMISH,Retail Store,66.85279,True,False,5833800.0,129.89,16.0
1.0,1.0,29.0,45522.0,Small,BALLARD,Retail Store,57.30179,True,False,12250422.0,326.74,22.0
2.0,1.0,44.0,20088.0,Small,NORTHWEST,Retail Store,99.99979,False,False,326778.6875,2.28,
1.0,1.0,64.0,67450.0,Medium,SOUTHEAST,Retail Store,72.52497,True,False,2842819.5,55.86,97.0
2.0,1.0,21.0,54211.0,Medium,GREATER DUWAMISH,Retail Store,99.99999,False,False,1267463.125,8.84,100.0
1.0,1.0,79.0,25880.0,Small,GREATER DUWAMISH,Retail Store,100.0,False,False,162960.0,1.14,100.0
2.0,1.0,72.0,24000.0,Small,GREATER DUWAMISH,Retail Store,47.83231,True,False,1318947.25,40.94,
2.0,1.0,65.0,20738.0,Small,NORTH,Retail Store,100.00004,False,False,526752.8125,3.67,44.0
1.0,1.0,55.0,36071.0,Small,SOUTHEAST,Retail Store,42.72207,True,False,1519952.125,50.76,97.0
1.0,1.0,48.0,43794.0,Small,GREATER DUWAMISH,Retail Store,71.366,True,False,1164537.75,23.5,88.0
1.0,1.0,58.0,32822.0,Small,NORTHEAST,Retail Store,61.1857,True,False,8839812.0,219.93,42.0
1.0,1.0,50.0,24377.0,Small,NORTHEAST,Retail Store,57.83619,True,False,9851260.0,260.32,6.0
1.0,,37.0,45155.0,Small,NORTHWEST,Retail Store,63.59514,True,False,6674179.5,158.63,6.0
1.0,1.0,71.0,26853.0,Small,NORTHEAST,Retail Store,81.86481,True,False,1399062.75,21.46,68.0
1.0,1.0,33.0,40265.0,Small,DELRIDGE,Retail Store,94.55272,True,False,3740373.75,35.48,19.0
1.0,1.0,18.0,26208.0,Small,DELRIDGE,Retail Store,64.44012,True,False,1608884.25,37.61,79.0
1.0,1.0,70.0,51000.0,Medium,NORTHWEST,Retail Store,91.44719,True,False,1298039.875,14.17,95.0
1.0,1.0,59.0,37247.0,Small,GREATER DUWAMISH,Retail Store,42.77588,True,False,1748644.5,58.36,69.0
1.0,1.0,30.0,25384.0,Small,BALLARD,Retail Store,59.82785,True,False,3027867.5,77.23,11.0
1.0,1.0,57.0,37883.0,Small,SOUTHEAST,Retail Store,43.10535,True,False,12434593.0,413.1,88.0
2.0,1.0,25.0,21200.0,Small,CENTRAL,Retail Store,99.99997,False,False,1676426.5,11.69,15.0
1.0,1.0,43.0,30630.0,Small,CENTRAL,Retail Store,99.99998,False,False,6058494.0,42.24,27.0
2.0,1.0,43.0,23421.0,Small,CENTRAL,Retail Store,99.99998,False,False,1896626.375,13.22,25.0
2.0,1.0,69.0,21900.0,Small,GREATER DUWAMISH,Retail Store,44.09769,True,False,1302192.875,42.66,40.0
1.0,1.0,93.0,46059.0,Small,NORTHEAST,Retail Store,86.82077,True,False,1582655.875,20.66,82.0
2.0,1.0,107.0,36940.0,Small,EAST,Retail Store,99.99988,False,False,336745.4063,2.35,100.0
1.0,1.0,103.0,30240.0,Small,EAST,Retail Store,83.92689,True,False,1264626.875,18.19,78.0
1.0,1.0,25.0,44739.0,Small,EAST,Retail Store,56.70107,True,False,14585813.0,393.07,17.0
2.0,,113.0,24750.0,Small,EAST,Retail Store,37.33883,True,False,782343.8125,28.07,
4.0,1.0,70.0,33910.0,Small,NORTHEAST,Retail Store,69.67852,True,False,1822834.25,38.21,75.0
1.0,1.0,66.0,28808.0,Small,LAKE UNION,Retail Store,61.88446,True,False,9232576.0,226.73,29.0
1.0,1.0,73.0,26226.0,Small,NORTHEAST,Retail Store,70.49852,True,False,7588060.5,156.18,37.0
2.0,1.0,106.0,24550.0,Small,DOWNTOWN,Retail Store,,True,False,977230.3125,6.73,100.0
1.0,1.0,26.0,31841.0,Small,SOUTHWEST,Retail Store,48.44016,True,False,13140574.0,404.21,
1.0,1.0,25.0,33706.0,Small,SOUTHWEST,Retail Store,63.63597,True,False,8687690.0,206.33,22.0
1.0,1.0,26.0,76585.0,Medium,NORTHEAST,Retail Store,58.3344,True,False,13906080.0,364.27,18.0
1.0,1.0,27.0,44755.0,Small,NORTH,Retail Store,51.41514,True,False,11521140.0,338.58,56.0
3.0,1.0,23.0,54969.0,Medium,DOWNTOWN,Retail Store,92.22915,True,False,3724098.25,39.31,67.0
3.0,1.0,32.0,103000.0,Medium,DOWNTOWN,Retail Store,81.37012,True,False,5214621.5,81.18,89.0
1.0,1.0,15.0,37864.0,Small,SOUTHWEST,Retail Store,67.3786,True,False,8025696.0,176.75,61.0
2.0,1.0,73.0,66497.0,Medium,EAST,Retail Store,98.30784,True,False,9290214.0,72.02,84.0
4.0,1.0,17.0,34010.0,Small,MAGNOLIA / QUEEN ANNE,Retail Store,99.99999,False,False,3560614.25,24.82,
4.0,1.0,17.0,45980.0,Small,MAGNOLIA / QUEEN ANNE,Retail Store,64.64865,True,False,8305255.0,193.36,79.0
3.0,,27.0,45743.0,Small,EAST,Retail Store,81.07036,True,False,5313217.0,83.45,88.0
1.0,1.0,12.0,51400.0,Medium,NORTH,Retail Store,58.86689,True,False,11702959.0,303.69,74.0
4.0,1.0,20.0,33997.0,Small,MAGNOLIA / QUEEN ANNE,Retail Store,92.13474,True,False,8926736.0,94.63,23.0
3.0,1.0,105.0,43832.0,Small,MAGNOLIA / QUEEN ANNE,Retail Store,34.57503,True,False,3886545.0,144.41,67.0
1.0,1.0,12.0,67263.0,Medium,SOUTHWEST,Retail Store,63.08867,True,False,14697487.0,352.77,78.0
,1.0,13.0,41198.0,Small,BALLARD,Retail Store,92.06761,True,False,7768057.5,82.58,44.0
